VisitId,PersonId,PlaceId,StartTime,EndTime
367,Person_826,Person_21,2020-11-09T13:21:34,2020-11-09T14:22:34
368,Person_826,Person_200,2020-11-09T13:21:34,2020-11-09T14:22:34
369,Person_826,Person_601,2020-11-09T13:21:34,2020-11-09T14:22:34
370,Person_845,Person_15,2020-11-09T13:21:34,2020-11-09T14:22:34
371,Person_845,Person_48,2020-11-09T13:21:34,2020-11-09T14:22:34
372,Person_845,Person_200,2020-11-09T13:21:34,2020-11-09T14:21:34
373,Person_845,Person_210,2020-11-09T13:21:34,2020-11-09T13:36:34
374,Person_845,Person_211,2020-11-09T13:21:34,2020-11-09T14:22:34
375,Person_845,Person_232,2020-11-09T13:21:34,2020-11-09T13:35:34
376,Person_845,Person_242,2020-11-09T13:21:34,2020-11-09T14:22:34
377,Person_845,Person_285,2020-11-09T13:21:34,2020-11-09T13:35:34
378,Person_845,Person_448,2020-11-09T13:21:34,2020-11-09T13:35:34
379,Person_845,Person_826,2020-11-09T13:21:34,2020-11-09T14:21:34
380,Person_857,Person_400,2020-11-09T13:21:34,2020-11-09T13:35:34
381,Person_857,Person_498,2020-11-09T13:21:34,2020-11-09T14:21:34
382,Person_857,Person_945,2020-11-09T13:21:34,2020-11-09T13:35:34
383,Person_857,Person_954,2020-11-09T13:21:34,2020-11-09T13:36:34
384,Person_866,Person_151,2020-11-09T13:21:34,2020-11-09T14:21:34
385,Person_866,Person_156,2020-11-09T13:21:34,2020-11-09T14:22:34
386,Person_866,Person_159,2020-11-09T13:21:34,2020-11-09T14:21:34
387,Person_866,Person_502,2020-11-09T13:21:34,2020-11-09T13:36:34
388,Person_866,Person_640,2020-11-09T13:21:34,2020-11-09T14:21:34
389,Person_866,Person_694,2020-11-09T13:21:34,2020-11-09T14:22:34
390,Person_866,Person_753,2020-11-09T13:21:34,2020-11-09T14:22:34
391,Person_866,Person_1359,2020-11-09T13:21:34,2020-11-09T14:21:34
392,Person_866,Person_1401,2020-11-09T13:21:34,2020-11-09T14:21:34
393,Person_869,Person_502,2020-11-09T13:21:34,2020-11-09T13:36:34
394,Person_869,Person_634,2020-11-09T13:21:34,2020-11-09T14:21:34
395,Person_869,Person_691,2020-11-09T13:21:34,2020-11-09T14:22:34
396,Person_874,Person_454,2020-11-09T13:21:34,2020-11-09T13:35:34
397,Person_927,Person_725,2020-11-09T13:21:34,2020-11-09T13:36:34
398,Person_945,Person_65,2020-11-09T13:21:34,2020-11-09T14:21:34
399,Person_945,Person_145,2020-11-09T13:21:34,2020-11-09T13:35:34
400,Person_945,Person_177,2020-11-09T13:21:34,2020-11-09T14:21:34
401,Person_945,Person_400,2020-11-09T13:21:34,2020-11-09T14:22:34
402,Person_945,Person_407,2020-11-09T13:21:34,2020-11-09T14:21:34
403,Person_945,Person_428,2020-11-09T13:21:34,2020-11-09T13:35:34
404,Person_945,Person_489,2020-11-09T13:21:34,2020-11-09T13:35:34
405,Person_945,Person_857,2020-11-09T13:21:34,2020-11-09T14:21:34
406,Person_945,Person_984,2020-11-09T13:21:34,2020-11-09T14:21:34
407,Person_954,Person_119,2020-11-09T13:21:34,2020-11-09T13:35:34
408,Person_954,Person_295,2020-11-09T13:21:34,2020-11-09T13:36:34
409,Person_954,Person_428,2020-11-09T13:21:34,2020-11-09T13:36:34
410,Person_954,Person_691,2020-11-09T13:21:34,2020-11-09T13:36:34
411,Person_954,Person_725,2020-11-09T13:21:34,2020-11-09T14:21:34
412,Person_954,Person_857,2020-11-09T13:21:34,2020-11-09T13:36:34
413,Person_954,Person_945,2020-11-09T13:21:34,2020-11-09T13:35:34
414,Person_970,Person_471,2020-11-09T13:21:34,2020-11-09T14:22:34
415,Person_970,Person_475,2020-11-09T13:21:34,2020-11-09T14:22:34
416,Person_970,Person_681,2020-11-09T13:21:34,2020-11-09T14:22:34
417,Person_984,Person_28,2020-11-09T13:21:34,2020-11-09T14:22:34
418,Person_984,Person_177,2020-11-09T13:21:34,2020-11-09T14:22:34
419,Person_984,Person_400,2020-11-09T13:21:34,2020-11-09T14:22:34
420,Person_984,Person_945,2020-11-09T13:21:34,2020-11-09T14:22:34
421,Person_984,Person_1332,2020-11-09T13:21:34,2020-11-09T13:36:34
422,Person_1201,Person_1214,2020-11-09T13:21:34,2020-11-09T14:22:34
423,Person_1201,Person_1295,2020-11-09T13:21:34,2020-11-09T14:22:34
424,Person_1201,Person_1342,2020-11-09T13:21:34,2020-11-09T14:22:34
425,Person_1201,Person_1594,2020-11-09T13:21:34,2020-11-09T14:21:34
426,Person_1201,Person_1828,2020-11-09T13:21:34,2020-11-09T14:21:34
427,Person_1204,Person_1342,2020-11-09T13:21:34,2020-11-09T14:22:34
428,Person_1204,Person_1359,2020-11-09T13:21:34,2020-11-09T14:22:34
429,Person_1214,Person_106,2020-11-09T13:21:34,2020-11-09T13:36:34
430,Person_1214,Person_1295,2020-11-09T13:21:34,2020-11-09T14:22:34
431,Person_1228,Person_1295,2020-11-09T13:21:34,2020-11-09T13:36:34
432,Person_1228,Person_1401,2020-11-09T13:21:34,2020-11-09T14:21:34
433,Person_1228,Person_1423,2020-11-09T13:21:34,2020-11-09T13:36:34
434,Person_1228,Person_1485,2020-11-09T13:21:34,2020-11-09T13:35:34
435,Person_1237,Person_245,2020-11-09T13:21:34,2020-11-09T14:21:34
436,Person_1237,Person_1260,2020-11-09T13:21:34,2020-11-09T14:22:34
437,Person_1237,Person_1401,2020-11-09T13:21:34,2020-11-09T13:35:34
438,Person_1237,Person_1423,2020-11-09T13:21:34,2020-11-09T14:21:34
439,Person_1238,Person_605,2020-11-09T13:21:34,2020-11-09T13:36:34
440,Person_1238,Person_687,2020-11-09T13:21:34,2020-11-09T13:36:34
441,Person_1260,Person_1237,2020-11-09T13:21:34,2020-11-09T14:22:34
442,Person_1295,Person_106,2020-11-09T13:21:34,2020-11-09T13:36:34
443,Person_1295,Person_1214,2020-11-09T13:21:34,2020-11-09T14:22:34
444,Person_1295,Person_1228,2020-11-09T13:21:34,2020-11-09T14:22:34
445,Person_1295,Person_1342,2020-11-09T13:21:34,2020-11-09T14:21:34
446,Person_1295,Person_1401,2020-11-09T13:21:34,2020-11-09T14:21:34
447,Person_1295,Person_1594,2020-11-09T13:21:34,2020-11-09T13:35:34
448,Person_1295,Person_1805,2020-11-09T13:21:34,2020-11-09T14:22:34
449,Person_1295,Person_1828,2020-11-09T13:21:34,2020-11-09T13:35:34
450,Person_1332,Person_634,2020-11-09T13:21:34,2020-11-09T14:22:34
451,Person_1332,Person_691,2020-11-09T13:21:34,2020-11-09T14:22:34
452,Person_1332,Person_869,2020-11-09T13:21:34,2020-11-09T14:22:34
453,Person_1342,Person_1201,2020-11-09T13:21:34,2020-11-09T14:22:34
454,Person_1342,Person_1204,2020-11-09T13:21:34,2020-11-09T14:22:34
455,Person_1342,Person_1214,2020-11-09T13:21:34,2020-11-09T14:22:34
456,Person_1342,Person_1805,2020-11-09T13:21:34,2020-11-09T14:22:34
457,Person_1345,Person_1228,2020-11-09T13:21:34,2020-11-09T13:36:34
458,Person_1345,Person_1237,2020-11-09T13:21:34,2020-11-09T14:22:34
459,Person_1345,Person_1295,2020-11-09T13:21:34,2020-11-09T13:36:34
460,Person_1345,Person_1332,2020-11-09T13:21:34,2020-11-09T14:22:34
461,Person_1345,Person_1401,2020-11-09T13:21:34,2020-11-09T14:22:34
462,Person_1345,Person_1594,2020-11-09T13:21:34,2020-11-09T14:22:34
463,Person_1345,Person_1805,2020-11-09T13:21:34,2020-11-09T13:36:34
464,Person_1345,Person_1828,2020-11-09T13:21:34,2020-11-09T13:36:34
465,Person_1359,Person_1204,2020-11-09T13:21:34,2020-11-09T14:22:34
466,Person_1359,Person_1401,2020-11-09T13:21:34,2020-11-09T13:36:34
467,Person_1359,Person_1423,2020-11-09T13:21:34,2020-11-09T13:35:34
468,Person_1401,Person_1237,2020-11-09T13:21:34,2020-11-09T13:35:34
469,Person_1401,Person_1295,2020-11-09T13:21:34,2020-11-09T14:22:34
470,Person_1401,Person_1332,2020-11-09T13:21:34,2020-11-09T14:22:34
471,Person_1401,Person_1359,2020-11-09T13:21:34,2020-11-09T13:35:34
472,Person_1401,Person_1412,2020-11-09T13:21:34,2020-11-09T14:22:34
473,Person_1412,Person_1201,2020-11-09T13:21:34,2020-11-09T13:36:34
474,Person_1412,Person_1214,2020-11-09T13:21:34,2020-11-09T13:36:34
475,Person_1412,Person_1228,2020-11-09T13:21:34,2020-11-09T13:35:34
476,Person_1412,Person_1295,2020-11-09T13:21:34,2020-11-09T13:36:34
477,Person_1412,Person_1332,2020-11-09T13:21:34,2020-11-09T13:35:34
478,Person_1412,Person_1401,2020-11-09T13:21:34,2020-11-09T14:21:34
479,Person_1412,Person_1423,2020-11-09T13:21:34,2020-11-09T14:22:34
480,Person_1412,Person_1828,2020-11-09T13:21:34,2020-11-09T13:36:34
481,Person_1423,Person_1228,2020-11-09T13:21:34,2020-11-09T14:21:34
482,Person_1423,Person_1412,2020-11-09T13:21:34,2020-11-09T14:22:34
483,Person_1423,Person_1485,2020-11-09T13:21:34,2020-11-09T14:22:34
484,Person_1485,Person_1423,2020-11-09T13:21:34,2020-11-09T14:22:34
485,Person_1594,Person_1201,2020-11-09T13:21:34,2020-11-09T14:21:34
486,Person_1594,Person_1214,2020-11-09T13:21:34,2020-11-09T13:36:34
487,Person_1594,Person_1295,2020-11-09T13:21:34,2020-11-09T13:35:34
488,Person_1594,Person_1332,2020-11-09T13:21:34,2020-11-09T13:35:34
489,Person_1594,Person_1345,2020-11-09T13:21:34,2020-11-09T14:22:34
490,Person_1594,Person_1423,2020-11-09T13:21:34,2020-11-09T13:35:34
491,Person_1594,Person_1828,2020-11-09T13:21:34,2020-11-09T14:22:34
492,Person_1805,Person_106,2020-11-09T13:21:34,2020-11-09T13:35:34
493,Person_1805,Person_1214,2020-11-09T13:21:34,2020-11-09T13:35:34
494,Person_1805,Person_1295,2020-11-09T13:21:34,2020-11-09T14:22:34
495,Person_1828,Person_1201,2020-11-09T13:21:34,2020-11-09T14:22:34
496,Person_1828,Person_1214,2020-11-09T13:21:34,2020-11-09T13:35:34
497,Person_1828,Person_1237,2020-11-09T13:21:34,2020-11-09T13:35:34
498,Person_1828,Person_1295,2020-11-09T13:21:34,2020-11-09T13:35:34
499,Person_1828,Person_1412,2020-11-09T13:21:34,2020-11-09T13:35:34
500,Person_1828,Person_1423,2020-11-09T13:21:34,2020-11-09T13:36:34
501,Person_1828,Person_1594,2020-11-09T13:21:34,2020-11-09T14:22:34
