VisitId,PersonId,PlaceId,StartTime,EndTime
1013,36,98,2020-10-14T22:34:30,2020-10-14T23:37:53
1014,467,95,2020-10-17T06:57:25,2020-10-17T10:12:06
1015,361,25,2020-10-22T18:40:36,2020-10-22T22:35:13
1016,429,60,2020-10-09T06:58:21,2020-10-10T01:13:40
1017,68,82,2020-09-25T16:18:49,2020-09-25T17:58:56
1018,282,67,2020-09-25T02:13:59,2020-09-25T14:43:56
1019,469,10,2020-10-16T03:22:09,2020-10-17T01:40:36
1020,422,32,2020-09-29T17:10:37,2020-09-30T03:42:43
1021,142,56,2020-10-16T02:18:38,2020-10-17T01:10:26
1022,239,96,2020-10-12T15:18:56,2020-10-12T23:01:23
1023,35,5,2020-10-20T17:44:41,2020-10-21T03:31:57
1024,261,52,2020-10-07T13:03:28,2020-10-08T06:52:54
1025,263,79,2020-10-11T01:50:07,2020-10-12T00:43:20
1026,3,17,2020-10-06T02:57:59,2020-10-06T19:07:06
1027,15,58,2020-10-15T14:19:57,2020-10-16T01:04:24
1028,445,80,2020-10-03T09:21:43,2020-10-03T20:05:45
1029,437,24,2020-10-03T17:16:14,2020-10-04T10:07:54
1030,104,2,2020-09-25T16:02:45,2020-09-26T02:36:57
1031,363,28,2020-10-14T19:25:45,2020-10-15T07:58:48
1032,408,99,2020-09-28T08:28:26,2020-09-28T17:54:48
1033,126,70,2020-10-07T05:02:00,2020-10-07T10:23:08
1034,60,6,2020-10-04T12:37:47,2020-10-05T02:45:05
1035,266,67,2020-10-15T21:12:39,2020-10-16T15:07:03
1036,310,28,2020-10-23T08:46:05,2020-10-24T06:14:24
1037,311,87,2020-10-03T13:46:29,2020-10-03T21:24:19
1038,376,28,2020-10-23T21:32:33,2020-10-24T08:36:20
1039,311,64,2020-09-29T05:02:05,2020-09-29T10:24:25
1040,240,74,2020-10-11T13:08:57,2020-10-12T03:46:46
1041,60,55,2020-10-23T04:38:54,2020-10-23T06:12:12
1042,441,97,2020-10-19T04:13:46,2020-10-19T11:08:47
1043,450,80,2020-09-30T22:51:44,2020-10-01T12:20:09
1044,355,94,2020-10-10T00:26:15,2020-10-10T12:39:11
1045,352,90,2020-09-30T04:38:26,2020-09-30T12:15:14
1046,391,20,2020-10-15T09:47:47,2020-10-15T15:00:35
1047,303,95,2020-09-28T20:48:24,2020-09-29T12:50:21
1048,237,56,2020-10-07T03:01:36,2020-10-07T11:59:11
1049,498,60,2020-09-27T05:55:35,2020-09-28T03:54:03
1050,108,79,2020-09-27T02:41:08,2020-09-27T03:34:37
1051,72,78,2020-10-17T09:39:11,2020-10-17T22:19:59
1052,206,91,2020-09-29T12:46:10,2020-09-29T23:40:23
1053,11,64,2020-10-16T21:54:59,2020-10-17T16:25:03
1054,468,10,2020-09-28T08:51:41,2020-09-28T22:05:32
1055,166,64,2020-10-06T23:46:59,2020-10-07T06:13:35
1056,494,45,2020-10-04T21:18:55,2020-10-05T10:27:15
1057,26,56,2020-10-15T08:07:45,2020-10-15T10:38:11
1058,460,10,2020-10-07T06:31:21,2020-10-07T12:13:35
1059,5,10,2020-10-21T14:16:09,2020-10-22T06:17:23
1060,55,32,2020-09-26T03:08:56,2020-09-26T20:52:16
1061,36,15,2020-10-04T01:13:35,2020-10-04T22:51:18
1062,158,48,2020-10-19T09:15:34,2020-10-19T19:40:17
1063,488,47,2020-10-17T09:59:46,2020-10-17T15:47:47
1064,359,80,2020-10-12T13:21:28,2020-10-13T01:34:15
1065,121,44,2020-10-02T14:31:06,2020-10-02T16:01:38
1066,419,38,2020-10-18T21:13:35,2020-10-19T16:00:53
1067,111,98,2020-10-06T04:29:30,2020-10-06T08:24:32
1068,283,22,2020-10-05T21:40:09,2020-10-06T14:51:59
1069,156,68,2020-10-14T00:56:47,2020-10-14T21:02:38
1070,481,80,2020-09-26T09:17:08,2020-09-26T11:19:28
1071,397,88,2020-10-11T13:45:00,2020-10-12T03:19:32
1072,193,99,2020-10-22T15:34:49,2020-10-22T20:22:32
1073,65,81,2020-10-04T11:01:32,2020-10-05T07:12:13
1074,395,72,2020-10-07T08:14:40,2020-10-07T08:32:15
1075,475,83,2020-10-19T01:39:07,2020-10-19T07:14:44
1076,499,6,2020-10-12T14:25:33,2020-10-12T23:59:06
1077,145,55,2020-10-18T13:25:28,2020-10-18T22:46:21
1078,464,26,2020-10-03T00:11:24,2020-10-03T08:55:18
1079,433,48,2020-10-13T04:41:04,2020-10-13T11:15:57
1080,338,19,2020-10-08T14:59:42,2020-10-09T01:18:18
1081,221,70,2020-09-26T13:49:56,2020-09-27T11:49:33
1082,9,73,2020-09-26T15:35:16,2020-09-27T07:33:17
1083,472,84,2020-09-27T22:29:16,2020-09-28T01:51:46
1084,130,59,2020-10-23T01:50:44,2020-10-23T14:12:20
1085,7,94,2020-10-01T23:28:20,2020-10-02T22:21:58
1086,430,69,2020-10-23T16:11:49,2020-10-24T14:55:41
1087,262,67,2020-10-12T03:21:07,2020-10-12T09:39:44
1088,40,42,2020-10-10T01:43:20,2020-10-10T13:56:43
1089,459,54,2020-10-17T04:04:27,2020-10-17T17:00:10
1090,93,75,2020-10-20T18:00:45,2020-10-21T05:27:59
1091,495,50,2020-10-07T00:07:03,2020-10-07T15:44:50
1092,380,23,2020-10-11T05:31:14,2020-10-11T18:49:31
1093,139,87,2020-10-12T15:20:27,2020-10-13T13:16:57
1094,115,35,2020-10-19T20:20:17,2020-10-19T21:54:47
1095,162,20,2020-10-02T22:01:09,2020-10-02T22:47:59
1096,166,91,2020-10-20T23:00:19,2020-10-21T12:13:22
1097,198,70,2020-09-25T05:53:35,2020-09-25T08:02:58
1098,100,63,2020-09-26T08:44:36,2020-09-26T16:12:52
1099,315,42,2020-10-17T13:51:07,2020-10-18T01:25:16
1100,459,46,2020-09-26T15:01:05,2020-09-26T20:17:04
1101,494,31,2020-10-20T19:23:59,2020-10-20T23:00:57
1102,311,58,2020-10-02T03:03:35,2020-10-02T22:42:08
1103,279,28,2020-09-27T19:25:08,2020-09-27T20:31:04
1104,208,42,2020-10-02T05:10:53,2020-10-02T05:28:22
1105,76,65,2020-10-04T18:02:59,2020-10-04T23:01:13
1106,178,67,2020-10-08T02:42:40,2020-10-09T02:02:40
1107,154,82,2020-10-10T11:33:45,2020-10-11T00:41:37
1108,128,50,2020-09-27T04:07:52,2020-09-27T04:35:26
1109,331,38,2020-10-23T07:44:30,2020-10-23T20:14:38
1110,344,48,2020-10-12T04:34:58,2020-10-12T12:36:41
1111,323,66,2020-10-11T16:09:47,2020-10-12T07:07:47
1112,155,27,2020-10-20T04:04:48,2020-10-20T11:49:28
1113,477,76,2020-10-15T19:19:25,2020-10-16T10:57:26
1114,298,42,2020-09-26T01:16:24,2020-09-26T03:34:12
1115,195,38,2020-10-14T14:19:23,2020-10-14T15:28:58
1116,217,57,2020-10-17T12:02:32,2020-10-18T10:46:20
1117,318,87,2020-09-30T05:55:42,2020-09-30T16:09:41
1118,350,92,2020-10-22T17:58:32,2020-10-23T01:11:52
1119,470,54,2020-09-30T19:32:43,2020-10-01T08:52:56
1120,492,94,2020-10-02T14:19:06,2020-10-03T06:20:18
1121,177,21,2020-10-17T09:54:34,2020-10-17T13:47:22
1122,443,64,2020-10-20T22:22:59,2020-10-21T16:34:19
1123,350,53,2020-10-21T23:02:52,2020-10-22T16:08:51
1124,430,48,2020-10-02T22:52:01,2020-10-03T09:48:33
1125,352,70,2020-10-01T02:05:44,2020-10-01T21:55:44
1126,418,83,2020-10-12T23:54:43,2020-10-13T14:58:07
1127,368,44,2020-10-23T12:26:31,2020-10-24T08:53:50
1128,150,55,2020-10-17T09:57:39,2020-10-17T16:20:02
1129,80,68,2020-09-25T09:02:15,2020-09-26T03:49:11
1130,499,28,2020-10-21T18:10:48,2020-10-22T10:58:26
1131,267,21,2020-10-14T04:50:21,2020-10-14T22:16:17
1132,323,9,2020-10-12T07:02:50,2020-10-12T11:28:04
1133,84,2,2020-10-07T08:38:28,2020-10-07T16:11:02
1134,286,27,2020-10-10T06:05:07,2020-10-10T12:28:57
1135,289,29,2020-10-20T03:02:12,2020-10-20T10:31:41
1136,407,71,2020-10-22T07:00:43,2020-10-23T00:20:43
1137,69,56,2020-10-12T07:01:52,2020-10-12T16:44:22
1138,94,60,2020-09-25T11:58:01,2020-09-25T19:25:48
1139,151,71,2020-10-14T06:46:03,2020-10-14T10:49:44
1140,17,28,2020-10-21T14:03:39,2020-10-21T17:29:09
1141,275,97,2020-09-25T13:42:31,2020-09-25T16:32:34
1142,425,3,2020-10-13T18:14:32,2020-10-14T05:16:53
1143,49,42,2020-10-12T18:05:12,2020-10-13T14:04:17
1144,331,54,2020-10-05T16:12:44,2020-10-05T23:08:35
1145,172,6,2020-10-04T20:01:22,2020-10-05T08:06:26
1146,288,64,2020-10-14T00:32:44,2020-10-14T18:57:41
1147,117,20,2020-10-07T18:48:09,2020-10-08T18:40:31
1148,309,16,2020-10-07T19:55:09,2020-10-08T03:32:27
1149,225,31,2020-10-17T21:41:19,2020-10-18T01:02:21
1150,459,52,2020-09-30T19:48:40,2020-10-01T18:05:35
1151,499,14,2020-10-16T00:26:47,2020-10-16T15:46:19
1152,498,64,2020-10-06T00:36:13,2020-10-06T03:15:27
1153,350,45,2020-09-30T17:32:43,2020-10-01T01:13:41
1154,107,63,2020-10-02T13:52:34,2020-10-03T13:04:50
1155,412,98,2020-10-05T05:36:37,2020-10-06T02:18:00
1156,463,75,2020-10-20T06:55:14,2020-10-21T04:26:18
1157,143,70,2020-09-26T03:57:24,2020-09-26T13:25:47
1158,477,25,2020-09-25T19:05:12,2020-09-26T13:44:14
1159,474,15,2020-10-12T09:34:11,2020-10-13T06:03:13
1160,339,53,2020-10-09T06:20:10,2020-10-10T01:26:39
1161,322,1,2020-10-11T03:13:15,2020-10-12T02:22:17
1162,69,21,2020-10-05T10:02:00,2020-10-05T13:50:33
1163,469,53,2020-10-15T04:56:24,2020-10-15T13:46:25
1164,105,44,2020-10-01T15:07:34,2020-10-02T04:57:44
1165,452,98,2020-10-19T19:03:54,2020-10-20T06:18:33
1166,452,35,2020-10-17T12:56:46,2020-10-17T16:10:35
1167,225,98,2020-10-03T01:42:34,2020-10-03T03:55:22
1168,96,84,2020-10-21T17:10:58,2020-10-22T14:31:34
1169,7,91,2020-10-07T06:45:38,2020-10-07T11:15:57
1170,450,29,2020-09-28T09:25:22,2020-09-28T19:15:12
1171,385,5,2020-10-22T04:18:58,2020-10-22T15:50:07
1172,261,89,2020-09-26T07:01:47,2020-09-26T22:49:09
1173,154,87,2020-09-30T23:36:28,2020-10-01T19:58:07
1174,88,65,2020-09-24T10:03:46,2020-09-25T05:08:54
1175,487,13,2020-10-22T08:31:58,2020-10-23T08:28:12
1176,484,1,2020-09-25T01:13:49,2020-09-25T03:03:03
1177,243,66,2020-10-23T15:29:58,2020-10-24T10:48:30
1178,186,20,2020-10-10T14:13:59,2020-10-10T21:29:04
1179,23,97,2020-10-04T09:45:17,2020-10-04T15:03:01
1180,206,7,2020-10-12T16:53:19,2020-10-13T14:07:10
1181,489,10,2020-10-20T04:58:46,2020-10-20T10:56:19
1182,21,44,2020-10-10T22:35:02,2020-10-11T07:48:57
1183,460,76,2020-10-03T02:52:08,2020-10-04T00:25:08
1184,293,70,2020-10-03T00:13:06,2020-10-03T05:12:09
1185,104,8,2020-10-17T23:40:56,2020-10-17T23:55:26
1186,410,27,2020-09-28T09:05:05,2020-09-28T21:19:10
1187,93,36,2020-10-07T06:13:32,2020-10-08T03:58:47
1188,409,94,2020-10-07T06:11:10,2020-10-07T11:49:38
1189,264,68,2020-10-04T17:14:28,2020-10-05T00:09:06
1190,482,95,2020-10-14T13:14:48,2020-10-15T08:52:25
1191,99,78,2020-10-17T18:18:44,2020-10-17T18:39:04
1192,285,73,2020-10-02T21:59:28,2020-10-03T09:24:11
1193,244,101,2020-10-21T23:43:06,2020-10-22T01:30:50
1194,273,7,2020-09-28T08:51:04,2020-09-28T12:16:44
1195,164,83,2020-10-22T19:34:24,2020-10-23T07:17:50
1196,494,55,2020-10-23T04:41:30,2020-10-23T07:37:18
1197,344,78,2020-10-11T19:19:14,2020-10-11T22:39:40
1198,81,98,2020-09-30T06:53:41,2020-09-30T08:32:50
1199,247,11,2020-10-20T15:23:44,2020-10-21T12:39:03
1200,358,56,2020-09-26T06:32:01,2020-09-26T14:02:26
1201,314,77,2020-10-02T09:37:36,2020-10-02T13:25:56
1202,288,94,2020-09-28T05:37:01,2020-09-28T05:51:17
1203,194,84,2020-10-08T15:37:25,2020-10-09T10:47:37
1204,265,77,2020-09-24T18:35:22,2020-09-25T11:36:16
1205,432,67,2020-09-30T20:45:26,2020-09-30T20:51:24
1206,68,48,2020-10-22T05:22:13,2020-10-22T17:55:35
1207,244,25,2020-10-09T01:03:15,2020-10-09T23:48:02
1208,87,57,2020-10-10T22:03:36,2020-10-11T18:45:53
1209,156,71,2020-10-02T20:53:20,2020-10-03T02:25:25
1210,102,49,2020-10-03T08:44:34,2020-10-03T13:17:51
1211,302,54,2020-10-18T02:11:10,2020-10-18T20:12:08
1212,442,8,2020-10-12T09:08:37,2020-10-12T16:17:27
1213,359,60,2020-10-05T14:12:55,2020-10-06T03:06:41
1214,491,85,2020-10-13T22:44:39,2020-10-14T09:03:41
1215,314,22,2020-10-16T02:06:04,2020-10-16T12:28:22
1216,366,44,2020-10-20T13:37:23,2020-10-20T15:47:01
1217,52,95,2020-10-16T20:55:37,2020-10-17T04:57:51
1218,199,28,2020-10-17T18:00:24,2020-10-18T07:23:17
1219,103,89,2020-10-09T09:40:38,2020-10-10T04:47:13
1220,424,79,2020-10-23T11:22:09,2020-10-24T11:19:22
1221,290,38,2020-10-04T19:59:03,2020-10-05T09:48:03
1222,342,22,2020-10-18T11:51:39,2020-10-18T17:16:19
1223,97,98,2020-10-16T03:25:34,2020-10-16T03:50:54
1224,10,75,2020-10-07T16:42:47,2020-10-08T13:36:12
1225,485,11,2020-09-26T10:25:42,2020-09-27T02:56:29
1226,156,88,2020-10-07T15:47:20,2020-10-07T19:38:10
1227,88,33,2020-10-11T16:04:52,2020-10-11T20:37:38
1228,469,88,2020-10-02T12:10:35,2020-10-02T15:20:29
1229,297,28,2020-09-29T21:40:49,2020-09-30T16:37:35
1230,382,15,2020-10-08T11:09:21,2020-10-09T05:05:38
1231,389,47,2020-09-28T15:38:49,2020-09-29T13:24:07
1232,283,28,2020-10-13T02:18:55,2020-10-13T17:38:31
1233,453,100,2020-10-21T13:44:02,2020-10-21T22:06:30
1234,240,75,2020-10-10T22:16:16,2020-10-11T12:20:22
1235,117,53,2020-10-21T07:57:55,2020-10-22T04:32:21
1236,357,20,2020-10-16T05:27:30,2020-10-16T07:27:21
1237,460,39,2020-10-17T10:22:33,2020-10-17T13:11:13
1238,462,35,2020-10-07T06:43:38,2020-10-07T21:18:40
1239,203,11,2020-10-06T10:55:17,2020-10-06T16:59:40
1240,477,80,2020-09-28T13:53:41,2020-09-29T00:09:44
1241,23,16,2020-10-03T14:30:27,2020-10-04T01:15:19
1242,194,10,2020-10-19T23:36:59,2020-10-20T16:56:41
1243,257,68,2020-10-02T15:16:20,2020-10-03T13:34:15
1244,181,87,2020-10-19T23:35:23,2020-10-20T12:44:47
1245,208,63,2020-10-18T00:22:03,2020-10-18T02:43:54
1246,293,42,2020-10-23T18:37:04,2020-10-24T00:30:12
1247,457,38,2020-10-21T23:38:44,2020-10-22T02:30:15
1248,247,30,2020-10-14T14:46:39,2020-10-14T23:57:19
1249,439,99,2020-10-22T18:54:36,2020-10-23T00:01:44
1250,263,37,2020-10-14T21:06:02,2020-10-15T10:08:38
1251,288,63,2020-10-13T11:36:16,2020-10-13T17:00:26
1252,71,86,2020-10-23T22:48:29,2020-10-24T08:14:24
1253,285,97,2020-10-18T05:48:20,2020-10-18T17:01:59
1254,244,76,2020-10-01T14:17:11,2020-10-02T00:33:05
1255,173,59,2020-09-25T22:45:24,2020-09-26T07:56:21
1256,73,91,2020-10-06T22:23:45,2020-10-07T00:12:57
1257,192,71,2020-10-06T22:29:26,2020-10-07T05:20:31
1258,52,84,2020-09-25T23:09:45,2020-09-26T19:08:46
1259,348,80,2020-09-26T09:43:16,2020-09-26T15:49:21
1260,260,35,2020-10-05T09:56:25,2020-10-05T23:47:33
1261,335,58,2020-09-28T21:24:18,2020-09-29T12:19:05
1262,346,9,2020-10-04T02:13:55,2020-10-04T07:32:08
1263,209,35,2020-10-23T08:21:14,2020-10-23T14:58:03
1264,318,97,2020-10-18T07:52:00,2020-10-18T13:02:41
1265,143,51,2020-10-10T23:01:05,2020-10-11T00:18:40
1266,15,92,2020-10-23T00:20:38,2020-10-23T23:33:46
1267,302,43,2020-09-26T15:58:02,2020-09-27T04:31:18
1268,35,31,2020-10-12T11:57:03,2020-10-13T08:19:19
1269,214,2,2020-10-18T08:27:06,2020-10-19T04:11:36
1270,342,17,2020-10-23T16:44:14,2020-10-24T09:27:56
1271,196,12,2020-10-07T23:21:52,2020-10-08T10:47:58
1272,485,4,2020-10-13T05:22:27,2020-10-13T19:00:58
1273,349,58,2020-10-19T11:28:17,2020-10-19T11:39:20
1274,429,92,2020-10-14T21:05:00,2020-10-15T01:20:29
1275,50,90,2020-10-04T17:21:06,2020-10-04T22:18:00
1276,240,14,2020-09-30T23:46:24,2020-10-01T03:49:16
1277,293,64,2020-09-28T13:19:46,2020-09-28T19:30:15
1278,227,81,2020-10-08T22:42:33,2020-10-09T20:16:40
1279,425,70,2020-10-09T16:57:51,2020-10-10T15:21:51
1280,417,90,2020-10-15T17:49:15,2020-10-15T22:15:02
1281,419,73,2020-10-17T23:24:10,2020-10-18T07:29:55
1282,383,25,2020-09-28T00:20:20,2020-09-28T22:11:08
1283,107,1,2020-09-25T12:59:38,2020-09-26T00:28:10
1284,122,65,2020-10-18T03:54:05,2020-10-18T05:35:43
1285,97,73,2020-10-19T23:46:43,2020-10-20T07:03:47
1286,338,14,2020-09-28T15:34:29,2020-09-29T11:32:21
1287,113,87,2020-10-21T06:28:45,2020-10-22T02:42:51
1288,267,43,2020-10-10T07:13:13,2020-10-10T13:25:27
1289,320,8,2020-10-22T02:54:05,2020-10-22T09:30:29
1290,408,50,2020-10-17T11:00:15,2020-10-17T15:54:12
1291,426,53,2020-10-05T11:39:34,2020-10-05T13:04:38
1292,431,57,2020-10-12T17:11:57,2020-10-13T03:09:26
1293,294,31,2020-10-02T14:06:48,2020-10-03T05:11:10
1294,212,85,2020-10-01T21:12:25,2020-10-02T09:17:48
1295,52,40,2020-09-27T06:29:05,2020-09-27T17:35:54
1296,239,48,2020-10-07T00:17:49,2020-10-07T05:09:33
1297,201,87,2020-10-07T05:21:57,2020-10-08T03:18:47
1298,5,76,2020-10-07T02:05:10,2020-10-07T07:06:51
1299,43,24,2020-10-06T19:05:58,2020-10-07T13:39:53
1300,325,36,2020-09-27T06:24:27,2020-09-27T12:13:16
1301,141,39,2020-10-06T12:36:34,2020-10-07T11:58:25
1302,14,65,2020-10-17T18:51:00,2020-10-18T01:30:12
1303,307,2,2020-10-05T15:48:57,2020-10-06T08:08:14
1304,193,79,2020-10-22T09:45:54,2020-10-23T04:13:45
1305,399,28,2020-10-11T23:18:46,2020-10-12T11:08:03
1306,469,22,2020-10-15T05:37:00,2020-10-15T11:45:27
1307,264,61,2020-10-14T20:54:57,2020-10-15T01:05:51
1308,234,101,2020-09-29T23:48:42,2020-09-30T16:13:38
1309,141,7,2020-09-28T06:17:08,2020-09-29T00:16:32
1310,495,42,2020-10-22T08:00:32,2020-10-22T09:28:04
1311,221,24,2020-10-14T23:13:03,2020-10-15T11:32:36
1312,349,46,2020-10-21T05:45:04,2020-10-21T13:00:57
1313,459,96,2020-10-19T21:26:07,2020-10-20T06:33:55
1314,495,94,2020-10-12T00:15:53,2020-10-12T02:50:21
1315,226,49,2020-10-09T20:40:19,2020-10-10T09:24:24
1316,483,6,2020-10-07T08:32:20,2020-10-07T11:50:29
1317,270,5,2020-10-22T08:17:43,2020-10-23T03:16:25
1318,49,67,2020-09-26T14:16:28,2020-09-26T16:45:23
1319,154,100,2020-09-26T22:20:36,2020-09-27T21:49:02
1320,433,94,2020-10-04T09:50:00,2020-10-04T20:39:28
1321,69,67,2020-10-05T05:07:59,2020-10-05T11:26:41
1322,233,5,2020-10-17T21:36:59,2020-10-18T04:51:00
1323,304,63,2020-10-09T06:57:46,2020-10-10T00:34:38
1324,93,28,2020-09-30T00:57:13,2020-09-30T04:51:43
1325,270,18,2020-09-27T19:08:50,2020-09-28T16:37:31
1326,61,18,2020-10-11T03:03:08,2020-10-11T12:59:24
1327,447,63,2020-10-14T08:49:43,2020-10-15T08:21:53
1328,255,10,2020-10-13T06:09:48,2020-10-14T04:19:35
1329,499,6,2020-10-08T00:43:46,2020-10-08T06:45:08
1330,19,11,2020-10-20T11:05:43,2020-10-21T04:18:04
1331,434,91,2020-10-02T17:10:04,2020-10-03T15:13:31
1332,279,31,2020-10-23T11:37:28,2020-10-24T06:58:28
1333,143,25,2020-10-11T02:58:34,2020-10-11T03:05:54
1334,383,22,2020-10-06T12:09:55,2020-10-06T13:58:22
1335,294,58,2020-10-17T10:09:07,2020-10-17T14:27:53
1336,314,19,2020-10-05T18:08:24,2020-10-05T21:04:03
1337,196,70,2020-09-27T23:35:50,2020-09-28T21:28:07
1338,192,25,2020-09-29T05:29:15,2020-09-29T23:48:12
1339,92,49,2020-10-10T15:36:14,2020-10-11T12:05:38
1340,349,56,2020-10-08T16:19:21,2020-10-08T23:47:22
1341,60,9,2020-10-09T06:04:42,2020-10-09T09:38:30
1342,361,44,2020-09-30T04:17:44,2020-10-01T03:35:17
1343,276,79,2020-10-08T13:00:35,2020-10-09T12:31:54
1344,168,48,2020-10-08T09:06:19,2020-10-09T02:38:43
1345,361,67,2020-09-26T20:24:44,2020-09-27T07:20:27
1346,493,28,2020-10-19T03:02:39,2020-10-19T23:08:25
1347,240,48,2020-10-07T05:47:49,2020-10-07T15:18:52
1348,253,10,2020-10-06T02:31:49,2020-10-06T12:36:07
1349,86,64,2020-10-07T22:56:07,2020-10-08T10:49:30
1350,13,46,2020-10-07T02:14:15,2020-10-07T18:54:01
1351,463,75,2020-10-20T18:54:49,2020-10-20T21:06:25
1352,407,9,2020-10-23T15:31:44,2020-10-24T05:49:43
1353,438,57,2020-10-17T17:44:59,2020-10-18T07:28:48
1354,181,96,2020-10-14T00:07:39,2020-10-14T22:45:36
1355,216,52,2020-10-01T10:35:21,2020-10-02T00:21:46
1356,232,15,2020-09-26T22:55:17,2020-09-27T16:18:46
1357,190,74,2020-10-17T12:56:26,2020-10-17T16:35:08
1358,32,73,2020-10-20T19:55:51,2020-10-21T11:54:10
1359,119,70,2020-10-12T08:44:19,2020-10-12T16:30:58
1360,229,26,2020-10-14T15:09:07,2020-10-15T02:33:07
1361,59,61,2020-10-04T19:14:44,2020-10-05T10:44:29
1362,137,3,2020-10-23T02:22:15,2020-10-23T17:08:02
1363,155,64,2020-10-21T15:48:20,2020-10-21T17:39:09
1364,86,65,2020-10-15T01:17:00,2020-10-15T19:56:28
1365,177,62,2020-10-09T21:02:59,2020-10-10T10:13:10
1366,455,24,2020-10-08T04:14:17,2020-10-08T21:20:34
1367,140,38,2020-10-18T10:56:09,2020-10-19T00:07:54
1368,199,95,2020-10-17T22:33:28,2020-10-18T10:23:44
1369,136,1,2020-10-09T15:32:31,2020-10-09T23:48:52
1370,328,90,2020-10-17T12:19:10,2020-10-18T01:24:45
1371,156,15,2020-10-08T03:11:33,2020-10-08T08:42:07
1372,241,79,2020-10-16T02:21:14,2020-10-17T00:10:41
1373,271,38,2020-10-18T01:34:26,2020-10-18T14:33:31
1374,424,3,2020-09-25T08:26:30,2020-09-26T00:04:07
1375,24,30,2020-10-21T18:07:42,2020-10-21T18:10:42
1376,438,61,2020-10-18T22:38:17,2020-10-19T07:48:53
1377,417,19,2020-09-28T21:13:53,2020-09-29T16:57:58
1378,143,75,2020-10-21T01:31:21,2020-10-21T14:49:13
1379,18,60,2020-10-16T12:21:02,2020-10-17T05:48:39
1380,397,74,2020-10-02T03:02:11,2020-10-03T02:24:20
1381,237,96,2020-10-19T06:19:55,2020-10-19T20:15:52
1382,138,72,2020-10-23T08:25:25,2020-10-23T23:19:53
1383,257,56,2020-10-11T06:48:40,2020-10-11T15:00:56
1384,89,64,2020-10-22T06:25:32,2020-10-23T02:33:46
1385,410,27,2020-10-05T11:01:27,2020-10-05T11:22:22
1386,248,77,2020-10-04T01:02:43,2020-10-04T20:13:22
1387,28,74,2020-10-01T09:22:57,2020-10-02T02:11:05
1388,176,76,2020-09-29T08:27:49,2020-09-29T19:37:42
1389,12,38,2020-10-19T12:23:05,2020-10-20T02:10:51
1390,165,34,2020-10-05T02:30:05,2020-10-05T07:28:46
1391,140,52,2020-10-09T08:52:24,2020-10-09T12:50:26
1392,33,60,2020-09-25T19:45:25,2020-09-26T09:44:27
1393,259,82,2020-10-10T17:21:07,2020-10-11T11:58:39
1394,199,69,2020-10-21T18:22:05,2020-10-22T03:18:38
1395,383,30,2020-09-26T17:58:02,2020-09-27T15:26:53
1396,313,39,2020-10-21T18:22:50,2020-10-22T11:45:09
1397,487,36,2020-09-27T14:33:58,2020-09-27T21:40:53
1398,462,42,2020-10-05T09:53:00,2020-10-06T00:29:06
1399,226,97,2020-10-09T21:39:30,2020-10-10T18:44:32
1400,470,35,2020-10-03T21:14:34,2020-10-04T19:54:39
1401,239,3,2020-10-21T09:37:50,2020-10-22T05:48:45
1402,220,67,2020-09-29T22:38:37,2020-09-30T14:49:38
1403,442,3,2020-09-29T14:35:21,2020-09-29T15:28:38
1404,54,64,2020-10-19T03:18:51,2020-10-19T07:38:42
1405,172,39,2020-09-26T06:01:51,2020-09-26T16:57:04
1406,31,91,2020-10-21T20:43:07,2020-10-22T05:44:24
1407,114,56,2020-10-19T05:17:16,2020-10-19T08:02:58
1408,80,78,2020-10-06T00:00:12,2020-10-06T01:42:58
1409,181,73,2020-09-27T21:24:00,2020-09-28T17:43:18
1410,133,48,2020-10-12T06:16:44,2020-10-12T11:17:21
1411,174,9,2020-10-08T07:37:55,2020-10-08T23:29:43
1412,51,12,2020-10-17T07:59:50,2020-10-18T04:25:09
1413,109,99,2020-09-24T04:02:22,2020-09-24T23:08:07
1414,291,35,2020-10-15T04:42:16,2020-10-15T16:33:19
1415,30,69,2020-10-20T05:57:29,2020-10-20T08:54:27
1416,135,54,2020-09-24T17:38:52,2020-09-24T19:26:15
1417,256,67,2020-10-15T13:33:25,2020-10-16T11:25:27
1418,99,25,2020-10-10T16:48:43,2020-10-11T09:37:45
1419,241,89,2020-10-02T06:03:45,2020-10-03T05:21:59
1420,174,79,2020-10-17T01:31:02,2020-10-17T14:22:36
1421,44,67,2020-10-20T20:11:50,2020-10-21T16:17:56
1422,367,75,2020-10-16T19:13:26,2020-10-17T14:48:25
1423,191,99,2020-10-05T17:56:19,2020-10-06T13:01:23
1424,18,21,2020-09-26T12:57:38,2020-09-27T05:55:50
1425,179,38,2020-09-28T23:54:17,2020-09-29T11:51:05
1426,408,49,2020-09-24T11:03:09,2020-09-25T03:12:01
1427,321,96,2020-10-11T21:25:07,2020-10-12T10:01:28
1428,273,44,2020-10-08T11:39:27,2020-10-08T22:02:45
1429,459,2,2020-10-12T00:21:55,2020-10-12T03:07:46
1430,109,55,2020-10-22T07:58:51,2020-10-22T11:09:38
1431,129,19,2020-09-28T18:58:56,2020-09-29T01:30:42
1432,272,68,2020-09-30T05:45:53,2020-09-30T15:22:41
1433,12,31,2020-10-09T07:14:00,2020-10-09T20:42:00
1434,217,93,2020-10-16T13:27:09,2020-10-17T10:34:54
1435,369,49,2020-10-11T12:49:29,2020-10-12T07:58:30
